Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.7317,0.7291235031684831,0.00041151787341441504,1.3620117785609573,0.12908105552196503,0.7163442997332197,0.16143012577651236,0.12168858538759081,0.0172,0.0158,0.0115,0.0015,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,ConvNeXt_Small,None,entropy,8.68,50.2,ood_test
0.7317,0.7291235031684831,0.0003947313752866276,1.2437798502434374,0.0772094875574112,0.8229907774292056,0.10901362283481394,0.06927208244589239,0.6146,0.5756,0.5235,0.4423,0.3169,0.0513,0.0007,0.0007,0.0007,0.0007,ConvNeXt_Small,TempScaleWrapper,softmax_response,8.68,50.2,ood_test
0.7317,0.7291235031684831,0.0003947313752866276,1.2437798502434374,0.0772094875574112,0.7976032512219767,0.12141630533577083,0.08167476494684928,0.5562,0.4747,0.3538,0.1446,0.0025,0.0025,0.0004,0.0004,0.0004,0.0004,ConvNeXt_Small,TempScaleWrapper,entropy,8.68,50.2,ood_test
0.7436,0.7407102299039139,0.0003812947507225522,1.2635424093412453,0.08196990936994553,0.8045047064120328,0.11609031704522862,0.0799705019493092,0.6003,0.5197,0.3798,0.005,0.0042,0.0042,0.0041,0.0041,0.0025,0.0025,ConvNeXt_Large,None,softmax_response,34.36,197.8,ood_test
0.7436,0.7407102299039139,0.0003812947507225522,1.2635424093412453,0.08196990936994553,0.7420627943998879,0.14050601464411708,0.10438619954819765,0.2785,0.0108,0.0076,0.0044,0.0043,0.0043,0.0041,0.0041,0.0025,0.0025,ConvNeXt_Large,None,entropy,34.36,197.8,ood_test
0.7436,0.7407102299039139,0.000381112618726318,1.2012891029295725,0.09231707453727722,0.8256721789850615,0.10394320177406771,0.06782338667814829,0.6409,0.6065,0.5597,0.5002,0.3769,0.0042,0.0041,0.0041,0.0032,0.0032,ConvNeXt_Large,TempScaleWrapper,softmax_response,34.36,197.8,ood_test
0.7436,0.7407102299039139,0.000381112618726318,1.2012891029295725,0.09231707453727722,0.8057081111915805,0.11336085079188883,0.0772410356959694,0.6107,0.5569,0.4481,0.3059,0.0046,0.0046,0.0043,0.0043,0.0028,0.0028,ConvNeXt_Large,TempScaleWrapper,entropy,34.36,197.8,ood_test
0.7205,0.7174582142283139,0.0003929870615801719,1.2669368752744592,0.044353000819683075,0.8417196366566153,0.10436730935100798,0.0610403415896102,0.6278,0.5879,0.5546,0.5013,0.4442,0.3592,0.1228,0.0078,0.0061,0.0026,Swin_S,None,softmax_response,8.74,49.6,ood_test
0.7205,0.7174582142283139,0.0003929870615801719,1.2669368752744592,0.044353000819683075,0.8201293327655834,0.11618754190432465,0.07286057414292688,0.5702,0.529,0.4876,0.4225,0.3004,0.0081,0.0068,0.0068,0.0065,0.0025,Swin_S,None,entropy,8.74,49.6,ood_test
0.7205,0.7174582142283139,0.00040269052764949954,1.2666596119256517,0.08771035820245743,0.8467874997361948,0.1001896551813583,0.05686268741996053,0.6322,0.5941,0.5678,0.5201,0.471,0.4268,0.2954,0.0236,0.008,0.0031,Swin_S,TempScaleWrapper,softmax_response,8.74,49.6,ood_test
0.7205,0.7174582142283139,0.00040269052764949954,1.2666596119256517,0.08771035820245743,0.8362741536822844,0.10688375856906135,0.06355679080766358,0.6127,0.5756,0.5378,0.4921,0.4354,0.3002,0.0978,0.0078,0.006,0.0028,Swin_S,TempScaleWrapper,entropy,8.74,49.6,ood_test
0.7159,0.7122671171728228,0.00039646149997037513,1.339139783671766,0.03377637639641762,0.8395357642730596,0.11102016693011844,0.06617032821019142,0.6055,0.5632,0.5197,0.4764,0.3739,0.0126,0.0028,0.0027,0.0027,0.0027,RegNet_X_16GF,None,softmax_response,15.94,54.3,ood_test
